Key,English
hint_advisor_matriarch,"[hint_advisor_caption]
Matriark marah kepada Anda, menyebabkan embargo pada barang penting dari Karavan Suci dan ketidakpuasan di antara fanatik.

$ Cobalah tingkatkan jumlah fanatik melalui khotbah di kuil.
$ Perbaiki hubungan antara raja dan uskup; sarankan mereka menghabiskan waktu bersama. Pendapat uskup penting bagi matriark.
$ Hancurkan kamp perampok dan lakukan perbuatan saleh lainnya di peta dunia."
hint_advisor_prestige,"[hint_advisor_caption]
Kehidupan di provinsi paling terpencil menindas para bangsawan dan petani dari beberapa budaya.

$ Arahkan kursor ke ikon Prestise di sudut kiri atas untuk mengetahui apa yang kurang.
$ Solusi termudah adalah membangun Dekorasi (Menu Konstruksi)."
hint_advisor_teach_children,"[hint_advisor_caption]
Masa kecil adalah waktu ketika para penguasa memperoleh pengalaman jauh lebih banyak dari pendidikan daripada saat dewasa.

$ Pilih seorang anak.
$ Pilih bidang studi dan seorang guru.

Perhatikan bahwa Anda dapat mengundang para penguasa dari provinsi tetangga untuk berkunjung dan mendidik anak tersebut jika orang tua kekurangan <hint=hint_skill_teaching>Teaching</hint> skill."
hint_advisor_marry,"[hint_advisor_caption]
Penguasa Anda {soul_uuid} masih belum menikah dan belum menghasilkan keturunan, sementara tetangga menawarkan prospek pernikahan yang cocok. Bukankah sudah waktunya bagi mereka untuk menetap? Lagipula, para penguasa adalah makhluk fana (dan terkadang tiba-tiba begitu), dan anak-anak adalah masa depan Anda.

$ Pergi ke peta global
$ Pilih pasangan yang cocok dan atur pernikahan.

Anda juga dapat memasangkan mereka dalam pernikahan dengan penguasa lain milik Anda."
hint_advisor_chancellery,"[hint_advisor_caption]
Kota sedang berkembang, dan segera para penguasa tidak akan mampu mendistribusikan instruksi ke semua bangunan tepat waktu. Saatnya membangun birokrasi! Di <hint=hint_bld_chancellery>Chancellery</hint>, seorang penguasa dapat mendelegasikan distribusi instruksi kepada tiga juru tulis sekaligus, sehingga secara signifikan meningkatkan jumlah bangunan yang dilayani. Namun, birokrasi semacam itu memerlukan <hint=hint_resource_paper>Paper</hint>.

$ Beli dari Karavan Suci dan teliti teknologi Chancellery.
$ Jangan lupa untuk juga meneliti produksi <hint=hint_resource_paper>Paper</hint>, yang diperlukan untuk operasi Chancellery."
hint_advisor_loyality,"[hint_advisor_caption]
Penguasa Anda {soul_uuid} mengalami masalah dengan <hint=hint_loyalty>Loyalty</hint>. Sudah turun di bawah 40 dan terus menurun. Ketika jatuh di bawah 25, ia mungkin meninggalkan provinsi, Dan dalam kondisi tertentu, memicu pemberontakan.

$ Untuk sementara meningkatkan Loyalty, <b>reward</b> atau <b>intimidate</b> penguasa melalui menu aksi.
$ Untuk mencegah penurunan lebih lanjut, cari tahu apa yang memengaruhinya - arahkan kursor mouse ke ikon Mahkota di menu miliknya. Bisa jadi suasana hati buruk atau hubungan buruk dengan raja. Cobalah selesaikan masalah ini sebelum terlambat."
hint_advisor_slaves_unhappy,"[hint_advisor_caption]
Ketika <hint=hint_persons_slave>prisoners</hint> tidak bahagia, mereka mungkin memulai <hint=hint_slave_riot>rebellion</hint> - Anda dapat melihat kemungkinan ini dengan mengarahkan ke ikon mereka di kiri atas.

$ Pastikan semua <hint=hint_bld_slaves_barrack>Prison Wards</hint> diduduki oleh narapidana - hanya di sana mereka memiliki kesempatan mendapatkan makanan dan alkohol.
$ Periksa bahwa Blok Penjara memiliki sipir.
$ Pastikan Anda mengalokasikan cukup makanan dan alkohol untuk narapidana di <hint=hint_finance_menu>Finance menu</hint>."
hint_advisor_peasants_unhappy,"[hint_advisor_caption]  
Rata-rata suasana hati petani Anda telah turun di bawah <green>50</green> untuk hari itu, yang berarti perlambatan <hint=hint_migration>migration</hint>  

Ada banyak cara untuk meningkatkan suasana hati mereka agar menarik mereka kembali ke pemukiman Anda.  

$ Arahkan ke ikon petani di sudut kiri atas dan periksa pikiran negatif mereka yang paling sering. Mungkin mereka kekurangan perumahan?  
$ Gelar Khotbah Kegembiraan atau tingkatkan jumlah fanatik dengan menggelar Khotbah Iman di <hint=hint_bld_temple>Temple</hint> (yang terakhir akan memperkuat <hint=hint_bishop>Bishop</hint>).  
$ Naikkan upah mereka, jual lebih banyak alkohol dan makanan berkualitas tinggi, atau pertimbangkan <hint=hint_resource_nectar>Nectar</hint>.  
$ Gelar eksekusi spektakuler di <hint=hint_bld_scafod>Scaffold</hint>. Letakkan Panggung Gantung dekat Kedai untuk menarik lebih banyak penonton.  
$ Akhirnya, Anda dapat memulai <hint=hint_nt_terror_culture>kampanye teror</hint> terhadap budaya yang dibenci mayoritas penduduk.  

Anda dapat membaca lebih lanjut tentang suasana hati petani <hint=hint_nt_unhappy>di sini</hint>."
hint_advisor_culture_unhappy,"[hint_advisor_caption]
Penduduk kota Anda yang termasuk dalam budaya <b>{culture}</b> merasa sangat tidak bahagia. Ini bisa menyebabkan <hint=hint_nt_culture_rage>massacre</hint> di mana mereka berkumpul untuk memukuli penduduk </b>{culture_target}</b>, terhadap siapa mereka menyimpan prasangka.

$ Klik pada anggota budaya <b>{culture}</b> untuk memeriksa pikiran mereka. Atau periksa <hint=hint_statistic_menu>Statistics menu</hint>.
$ Anda dapat mencoba memenuhi tuntutan khusus mereka atau meningkatkan tingkat kebahagiaan secara keseluruhan dengan cara lain (misalnya, lebih banyak perumahan, atau makanan dan alkohol berkualitas lebih baik).
$ Atau Anda dapat secara preventif menekan anggota budaya ini melalui <hint=hint_bld_scafod>the Scaffold</hint> untuk melindungi penduduk {culture_target}."
hint_advisor_warriros_unhappy,"[hint_advisor_caption]
Prajurit yang tidak bahagia akan desersi dan bergabung dengan perampok hutan.

$ Pastikan di <hint=hint_finance_menu>Economy Menu</hint> bahwa prajurit menerima gaji yang cukup untuk membeli makanan dan alkohol yang layak.
$ Pertimbangkan membangun Kuil, atur filter kunjungan hanya untuk prajurit, dan khotbah fanatisme di sana. Sadari bahwa strategi ini akan membuat Anda bergantung pada Gereja.
$ Anda juga dapat memecat prajurit yang tidak bahagia - tapi beberapa di antaranya mungkin tidak pergi lebih jauh dari kamp perampok di provinsi Anda.

Detail lebih lanjut tentang suasana hati prajurit dapat ditemukan <hint=hint_sodiers_happiness>di sini</hint>."
hint_advisor_depression,"[hint_advisor_caption]
Satu atau lebih penguasa Anda telah jatuh ke dalam depresi (potret mereka berubah merah).

Jika tidak ada yang dilakukan, ini akan tak terelakkan menyebabkan <hint=hint_tantrum>nervous breakdown</hint>, dan <hint=hint_loyalty>loyalty</hint> mereka juga akan menurun.

Anda dapat mempelajari lebih lanjut tentang suasana hati para penguasa <hint=hint_nt_events_unhappy_lord>di sini</hint>."
hint_advisor_feud,"[hint_advisor_caption]
Ketika satu penguasa membenci yang lain, itu bisa berakhir dengan pembunuhan. Anda memiliki beberapa hari untuk <hint=hint_tutorial_hate>take action</hint>.

{haters_pair}"
hint_advisor_train_sodiers,"[hint_advisor_caption]
Prajurit Anda belum berlatih selama beberapa hari. Mereka bisa meningkat jika Anda membangun <hint=hint_bld_training_ground>Lapangan Latihan</hint> dan memulai pelatihan mereka.

$ Keterampilan <hint=hint_skill_combat>Tempur</hint> akan penting bagi penguasa yang akan memberikan instruksi di Lapangan Latihan, bukan keterampilan <hint=hint_skill_management>Manajemen</hint>."
hint_advisor_knowledge,"[hint_advisor_caption]
Anda memiliki <hint=hint_book>buku</hint> yang belum dibaca menunggu <hint=hint_idea>pengetahuan</hint> mereka menjadi milik seluruh keluarga.

Untuk memperoleh pengetahuan dari sebuah buku, buku itu harus dibaca.

Untuk melakukan ini, pergi ke <hint=hint_knowledge_menu>Menu Pengetahuan</hint>, pilih sebuah buku, dan tetapkan seorang pembaca."
hint_advisor_produce_goods,"[hint_advisor_caption]
Anda bisa memproduksi item <b>{name}</b>, tapi untuk melakukannya, Anda harus membuat pesanan di <hint=hint_production_menu>Menu Produksi</hint>.

$ Jika centang prioritas dipilih, maka pekerja akan selalu hadir di bangunan ini, bahkan dengan mengorbankan bangunan lain."
hint_advisor_homeless,"[hint_advisor_caption]
{soul_uuid} menderita tanpa tempat tinggal. Sebaiknya membangun rumah baru, tapi Anda juga bisa menugaskan penduduk ke rumah-rumah yang ada."
hint_advisor_efffective,"[hint_advisor_caption]
Bangunan produksi {name} bisa beroperasi lebih efisien jika Anda menugaskan pekerja khusus sebagai prioritas perekrutan (menu bangunan).

Daftar Bangunan:
{building_list}

$ <hint=hint_addict>Pecandu Nektar</hint> memproduksi 30% lebih banyak barang
$ <hint=hint_loyalist>Loyalis</hint> memproduksi 20% lebih banyak
$ <hint=hint_persons_slave>Tahanan</hint> bekerja 3 jam lebih lama setiap hari
$ Pekerja dari <hint=hint_culture>budaya</hint> tertentu juga memiliki bonus produksi untuk produk tertentu."
hint_advisor_bandit_camp,"[hint_advisor_caption]
Di provinsi Anda, tepat di sebelah kota, kamp perampok hutan terus berkembang. Anda bisa melihatnya di peta dunia.

Jika Anda tidak menangani masalah ini segera, mereka mungkin menyerang desa-desa Anda atau bahkan kota itu sendiri."
hint_advisor_dont_like,"[hint_advisor_caption]
Hubungan dengan Raja {soul_uuid} dari {faction_uuid} memburuk, dan ketika mencapai <red>-15</red>, dia mungkin mulai merencanakan melawan Anda: suap para penguasa Anda, menyewa pembunuh berantai untuk merampok Aula dan Perpustakaan Anda, dan sebagainya.

Bijaksana untuk menilai kekuatannya, dan jika Anda tidak siap untuk konfrontasi, tanggapi ini sekarang - misalnya, dengan mengirim raja Anda sendiri untuk mengunjunginya agar mereka bisa berburu bersama (atau hanya memberikan hadiah)."
hint_advisor_intrigues,"[hint_advisor_caption]
Hubungan dengan Raja {soul_uuid} dari {faction_uuid} telah turun di bawah <red>-15</red> dan menjadi Permusuhan, meskipun masih ada ruang untuk jatuh sebelum konfrontasi bersenjata (turun hingga <red>-25</red>).

Jika Anda tidak meningkatkan hubungan dengannya segera, Anda harus mengharapkan tindakan agresif dan intrik darinya, seperti suap para penguasa Anda, menyewa pembunuh berantai untuk melakukan perampokan, dan sebagainya.

<b>PETUNJUK:</b> Untuk melindungi diri dari intrik, letakkan patroli di dekat Aula, Perpustakaan, dan rumah para penguasa, dan coba tingkatkan <hint=hint_loyalty>kesetiaan</hint> para penguasa lebih tinggi untuk bertahan dari suap dan godaan. Selain itu, penguasa yang bahagia memiliki kesempatan menjadi <hint=hint_loyalist>loyalis</hint>, yang tidak bisa disuap.
"
hint_advisor_desire,"[hint_advisor_caption]
Penguasa {soul_uuid} mengalami <hint=hint_desire>keinginan</hint> yang begitu intens sehingga mulai mempengaruhi jiwanya secara serius.

Perhatikan keinginannya di tab utama menunya dan pertimbangkan bagaimana itu bisa dipenuhi."
hint_advisor_one_title,"[hint_advisor_caption]
Selama dua ratus tahun sekarang, rumah-rumah bangsawan Norland telah mematuhi <hint=hint_сhartia_humility>Piagam Kerendahan Hati</hint>, yang membatasi jumlah <hint=hint_title>gelar</hint> per penguasa dalam satu keluarga.

Anda memiliki satu gelar gratis tersisa. Pertimbangkan kepada siapa itu akan diberikan."
hint_advisor_enemy,"[hint_advisor_caption]
Hubungan dengan Raja {soul_uuid} dari {faction_uuid} telah jatuh di bawah <red>-25</red> dan sekarang Anda berada dalam keadaan perang. Anda bisa merampok desa-desa miliknya, memaksanya menjadi bawahan, dan melakukan tindakan agresif lainnya (kecuali membakar kota).

Dan dia akan berperilaku serupa.

Sudah waktunya membandingkan pasukan Anda.

<b>PETUNJUK:</b> Jika Anda tidak ingin bertarung, Anda bisa mencoba bernegosiasi <b>perjanjian perdamaian</b> dengannya."
hint_advisor_slaves_hungry,"[hint_advisor_caption]
[hint_nt_slaves_starving]"
hint_advisor_peasants_hungry,"[hint_advisor_caption]
[hint_nt_dummy_low_food]"
hint_advisor_no_tavernas,"[hint_advisor_caption]
[hint_nt_notenough_tavern]"
hint_advisor_no_temples,"[hint_advisor_caption]
[hint_nt_notenough_temple]"
hint_advisor_no_barracks,"[hint_advisor_caption]
[hint_nt_notenough_barraks]"
hint_advisor_rutabaga_poison,"[hint_advisor_caption]
Lebih dari 30% populasi Anda menderita <b>tifus rutabaga</b>. Ini adalah penyakit mematikan yang bisa disebabkan oleh mengonsumsi <hint=hint_resource_rutabaga>Rutabaga</hint> mentah.

Untuk mencegah penurunan populasi, lebih baik segera mulai mendistribusikan <hint=hint_resource_food>Tepung</hint> daripada Rutabaga."
hint_advisor_inflamed_wound_lords,"[hint_advisor_caption]
{soul_uuid} berisiko meninggal karena luka terinfeksi dalam dua hari ke depan.

Untuk mencegah ini, karakter tersebut perlu mengoleskan <hint=hint_resource_med>Salep Medis</hint> ke lukanya.

$ Para penguasa sendiri mengambil obat dari gudang dan menggunakannya jika mereka bisa berjalan.
$ Pelayan membawa obat ke rumah para penguasa yang tidak bisa berjalan."
hint_advisor_inflamed_wound_warriors,"[hint_advisor_caption]
Prajurit Anda memiliki luka terinfeksi, yang bisa menyebabkan kematian dalam dua hari ke depan.

Untuk mencegah ini, karakter tersebut perlu mengoleskan <hint=hint_resource_med>Salep Medis</hint> ke lukanya.

$ Para prajurit akan secara otomatis mengambil obat dari gudang dan mengoleskannya secara gratis segera setelah mereka bisa berjalan

Prajurit dengan luka terinfeksi {soldier_count}"
hint_advisor_free_lord_expire_soon,"[hint_advisor_caption]
{soul_uuid} hampir menyelesaikan kontraknya.

Anda bisa menandatangani kontrak lain dengan mereka setelah yang sekarang selesai. Atau berikan kepada mereka <hint=hint_title>gelar</hint> rumah bangsawan Anda - maka penguasa ini akan menjadi bagian dari keluarga."
hint_advisor_enemy_2,"[hint_advisor_caption]
Hubungan Anda dengan satu atau beberapa raja-raja telah jatuh di bawah <red>-25</red>, dan sekarang Anda berada dalam keadaan perang.

Musuh mungkin merampok desa-desa, memaksa Anda menjadi bawahan, dan melakukan tindakan agresif lainnya satu sama lain.

Sekarang saatnya untuk membandingkan pasukan Anda dan, mungkin, mencari sekutu.

Daftar Musuh:
{enemy_list}"
hint_advisor_dont_like_2,"[hint_advisor_caption]
Hubungan Anda dengan satu atau beberapa raja-raja telah jatuh di bawah nol, dan jika mencapai <red>-15</red>, mereka mungkin mulai merencanakan intrik melawan Anda: suap para penguasa Anda, menyewa pembunuh Anda untuk merampok aula dan perpustakaan, dan sebagainya.

Lebih baik untuk menilai kekuatan mereka, dan jika Anda belum siap menghadapi mereka, bereaksi sekarang – misalnya, dengan mengirim raja Anda untuk mengunjungi mereka agar bisa berburu bersama (atau hanya dengan memberikan hadiah).

Daftar raja-raja dengan hubungan yang kurang ideal:
{enemy_list}"
hint_advisor_intrigues_2,"[hint_advisor_caption]
Hubungan Anda dengan satu atau beberapa raja-raja telah jatuh di bawah <red>-15</red>, meskipun masih ada ruang untuk jatuh sebelum konflik bersenjata dimulai (turun hingga <red>-25</red>).

Jika Anda tidak segera memperbaiki hubungan dengan mereka, harapkan tindakan agresif dan intrik dari mereka, seperti suap para penguasa Anda, menyewa pembunuh Anda untuk perampokan, dan sebagainya.

<b>HINT:</b> Untuk melindungi diri dari intrik, letakkan patroli di dekat Aula, Perpustakaan, dan rumah-rumah para penguasa, dan coba tingkatkan <hint=hint_loyalty>kesetiaan</hint> para penguasa Anda lebih tinggi untuk membela diri dari suap dan godaan. Juga, para penguasa yang bahagia memiliki kesempatan menjadi <hint=hint_loyalist>loyalis</hint>, yang tidak bisa disuap.

Daftar raja-raja yang memusuhi Anda:
{enemy_list}"
hint_advisor_no_taven,"[hint_advisor_caption] 
Di kota, tidak ada satu pun <hint=hint_bld_tavern>Kedai</hint> yang beroperasi, dan penduduk tidak bisa membeli <hint=hint_alcohol>alkohol</hint>.

$ Bangun Kedai (submenu Layanan) 
$ Jika Kedai sudah ada, pastikan itu memiliki pekerja, dan jika perlu, prioritaskan layanannya.

<b>Hint:</b> Menjual alkohol di kedai adalah cara termudah untuk meningkatkan <hint=hint_mood>suaana hati</hint> karakter dan meningkatkan <hint=hint_migration>migrasi</hint>."
hint_advisor_no_altar,"[hint_advisor_caption]
Kota sepenuhnya kekurangan bangunan kultus, dan penduduk khawatir bahwa <hint=hint_pray>doa</hint> mereka mungkin tidak didengar.

$ Bangun <hint=hint_bld_altar>Altar</hint> (submenu Layanan)."
hint_advisor_no_allcohol_production,"[hint_advisor_caption]
Kota kekurangan produksi <hint=hint_alcohol>alkohol</hint>. Mendistribusikan alkohol adalah cara termudah untuk meningkatkan <hint=hint_mood>suaana hati</hint> karakter dan meningkatkan <hint=hint_migration>migrasi</hint>.

$ Bangun <hint=hint_bld_brewery>Pabrik Bir</hint>.
$ Di <hint=hint_finance_menu>Menu Ekonomi</hint> (tombol Gear di bagian bawah tengah), atur produksi alkohol - baik <hint=hint_resource_moonshine>Moonshine</hint> atau <hint=hint_resource_beer>Bir</hint>.

<b>Hint:</b> Moonshine tidak terlalu enak, tapi mudah diproduksi dari <hint=hint_resource_rutabaga>Rutabaga</hint>, yang tumbuh di ladang. Bir membutuhkan <hint=hint_resource_rye>Rye</hint> dan <hint=hint_resource_hop>Hop</hint> (juga tumbuh di ladang, tapi memerlukan pengetahuan yang telah diteliti)."
hint_advisor_no_food_production,"[hint_advisor_caption]
Kota kekurangan produksi <hint=hint_food>makanan</hint>.

$ Bangun ladang <hint=hint_resource_rutabaga>Rutabaga</hint> untuk memanen sayuran sederhana tapi bisa dimakan ini setiap hari.
$ Untuk memproduksi <hint=hint_resource_food>Tepung</hint>, bangun ladang <hint=hint_resource_rye>Rye</hint> dan <hint=hint_bld_mill>Penggilingan</hint>. Di <hint=hint_finance_menu>Menu Ekonomi</hint>, atur produksi tepung."
hint_advisor_upgrade_woorcutter,"[hint_advisor_caption]
Sebagian besar bangunan dalam permainan bisa ditingkatkan. Peningkatan tidak hanya menyediakan ruang kerja tambahan tapi juga meningkatkan produktivitas keseluruhan bangunan.

Untuk meningkatkan Penggergajian Kayu Anda, klik bangunan dan pilih tombol Tingkatkan."
hint_advisor_small_army,"[hint_advisor_caption]
Pasukan kerajaan Anda terlalu lemah dan tidak signifikan atau sepenuhnya tidak ada. Ini bisa sangat berbahaya, karena tetangga mungkin memutuskan untuk beragresi terhadap Anda berdasarkan kekuatan Anda.

$ Sewa setidaknya 7 prajurit di Menu Militer.
$ Bangun Barak untuk mereka tinggal (prajurit meremehkan tinggal bersama petani)
$ Senjatai mereka dengan senjata dan zirah, yang bisa dibeli dari Karavan Suci"
hint_advisor_low_fertility,"[hint_advisor_caption]
Anda sudah membersihkan 20% hutan, dan pelanggaran keseimbangan alam seperti itu segera akan menyebabkan penurunan bertahap <hint=hint_tutorial_fertility>kesuburan tanah</hint> di seluruh peta, yang berarti hasil panen akan mulai menurun.

$ Kurangi pembabatan hutan untuk membiarkan hutan pulih.
$ Atau lanjutkan menebangnya, pastikan aliran provisi yang diperlukan melalui perdagangan eksternal."
hint_advisor_low_iron,"[hint_advisor_caption]
Tambang sedang <hint=hint_tutorial_iron_depleted>habis</hint>, dan cadangan <hint=hint_resource_iron>Besi</hint> yang dieksplorasi semakin menipis.

$ Rencanakan peningkatan <hint=hint_bld_mine>Tambang</hint>, yang akan memberikan akses ke cadangan Besi baru
$ Atau buat kontrak perdagangan dengan tetangga yang akan memasok Besi dari luar"
hint_advisor_slaves_run,"[hint_advisor_caption]
Tahanan sedang kabur bebas dari provinsi Anda. Anda perlu menjaganya lebih baik.

$ Tempatkan <hint=hint_bld_patrol_sign_day>patroli siang</hint> di bangunan tempat mereka bekerja (zoom out untuk melihat bangunan mana yang sedang mereka kerjakan)
$ Tempatkan <hint=hint_bld_patrol_sign>patroli malam</hint> di pintu masuk Blok Penjara, tempat mereka tinggal.
$ Jika Anda belum mempelajari Blok Penjara, beli buku dari Karavan Suci dan pelajarinya, karena tanpa pengetahuan ini, mereka tidak bisa mendapatkan makanan.

Patroli diatur dari <b>Menu Konstruksi</b>, di bawah bagian <b>Pasukan</b>."
hint_advisor_no_work,"[hint_advisor_caption]
Kota sedang menumpuk terlalu banyak pengangguran. Mungkin beberapa bangunan perlu perbaikan, atau suasana hati rata-rata penduduk Anda terlalu tinggi, yang bisa menyebabkan migrasi berlebih bagi ekonomi Anda.

$ Menggunakan <hint=hint_bld_scafod>Panggung Gantung</hint>, Anda bisa memulai <hint=hint_terror_peasants>teror</hint> di antara penduduk. Ini akan mengurangi jumlah <hint=hint_persons_criminal>pengembara</hint> dan menurunkan kebahagiaan secara keseluruhan, sehingga membatasi <hint=hint_migration>migrasi</hint>.
$ Anda bisa mengurangi <hint=hint_migration>migrasi</hint> dengan menyebarkan rumor di desa-desa Anda di peta dunia.
$ Anda juga bisa mendistribusikan lebih sedikit <hint=hint_alcohol>alkohol</hint>, yang akan menurunkan kebahagiaan secara keseluruhan dan, akibatnya, aliran migran.
$ Akhirnya, Anda bisa membeli <hint=hint_resource_knife>Belati</hint> murah, merekrut petani pengangguran dan tidak bahagia, dan setelah beberapa hari pelatihan, kirim mereka untuk mencoba peruntungan di peta dunia, menyerang <hint=hint_persons_forest_bandits>kamp perampok hutan</hint>."
hint_advisor_contraband,"[hint_advisor_caption]
[hint_nt_contrband_begin]"
hint_advisor_fanatics_rebellion,"[hint_advisor_caption]
[hint_display_event_fanatics_can_soon_rise]"
hint_advisor_bishop_rebellion,"[hint_advisor_caption]
[hint_display_event_bishop_can_soon_rise]"
hint_advisor_onboard_1,"[hint_advisor_caption]
Setiap raja membutuhkan pasukan, dan pasukan membutuhkan uang. Untuk menghasilkan uang, Anda perlu menjual barang yang diproduksi oleh petani.

Untuk menarik petani dari desa tetangga, tingkatkan kebahagiaan rata-rata subjek Anda. Mereka membutuhkan perumahan, makanan enak, dan alkohol untuk bahagia. Semua itu memerlukan <hint=hint_resource_wood>Kayu</hint>. 

Bangun <hint=hint_bld_woodcutter>Penggergajian Kayu</hint> lainnya.

$ Penggergajian Kayu terletak di menu Konstruksi, di bawah tab Sumber Daya.
$ Tukang kayu menebang pohon terdekat, jadi sebaiknya letakkan Penggergajian Kayu jauh satu sama lain, tapi dekat dengan hutan."
hint_advisor_onboard_2,"[hint_advisor_caption]
Makanan berkualitas buruk, seperti Rutabaga, memengaruhi suasana hati secara keseluruhan, mengurangi <hint=hint_migration>migrasi</hint>. Saatnya menyediakan <hint=hint_resource_food>Tepung</hint> bagi orang-orang. Tapi untuk mendapatkannya, Anda perlu <hint=hint_resource_rye>Rye</hint>.

$ Bangun 2 <hint=hint_bld_farm>Ladang Rye</hint> di tanah subur.
$ Tunggu petani panen dalam 3 hari."
hint_advisor_onboard_3,"[hint_advisor_caption]
<hint=hint_resource_rye>Rye</hint> yang dikumpulkan perlu digiling untuk mendapatkan <hint=hint_resource_food>Tepung</hint>.

$ Bangun <hint=hint_bld_mill>Penggilingan</hint> dan tunjuk manajer untuk itu.
$ Buat tugas <b>Hingga 50</b> Tepung di <hint=hint_finance_menu>Menu Ekonomi</hint> untuk menjaga level konstan di gudang.

<b>Petunjuk:</b> Menu Ekonomi bisa diakses melalui ikon roda gigi di bagian bawah layar."
hint_advisor_onboard_4,"[hint_advisor_caption]
Tidak ada yang suka <hint=hint_resource_moonshine>Moonshine</hint>, terutama prajurit dan para penguasa. 

Sediakan <hint=hint_resource_beer>Bir</hint> berkualitas baik bagi rakyat Anda sebagai gantinya, yang juga bisa dijual secara menguntungkan.

Bir dibuat dari <hint=hint_resource_rye>Rye</hint> dan <hint=hint_resource_hop>Hop</hint>, jadi Anda perlu menanam dan memanen Hop terlebih dahulu.

$ Bangun <hint=hint_bld_hop>Ladang Hop</hint> di tanah subur di bagian kiri bawah.
$ Tunggu petani panen dalam 3 hari."
hint_advisor_onboard_5,"[hint_advisor_caption]
Bangun produksi <hint=hint_resource_beer>Bir</hint> dan perluas <hint=hint_bld_brewery>Pabrik Bir</hint>.

$ Buat perintah <b>Lakukan hingga 50</b> untuk memproduksi Bir di <hint=hint_finance_menu>Menu Ekonomi</hint>
$ Tingkatkan Pabrik Bir ke level 3.

<b>Petunjuk:</b> Menu Ekonomi dapat diakses melalui ikon roda gigi di bagian bawah layar."
hint_advisor_onboard_6,"[hint_advisor_caption]
<hint=hint_resource_iron>Besi</hint> secara bertahap habis di gudang. Masalah dengan ekstraksinya perlu diatasi.

$ Pelajari pengetahuan Tambang Besi di <hint=hint_knowledge_menu>Menu Pengetahuan</hint>.
$ Bangun Tambang di deposit di sebelah kanan."
hint_advisor_onboard_7,"[hint_advisor_caption]
Sayangnya, pasokan <hint=hint_resource_iron>Besi</hint> tidak tak terbatas, dan setiap level baru tambang untuk ekspansi menjadi semakin mahal. Oleh karena itu, masuk akal untuk mengamankan pasokan eksternal dari sumber daya berharga ini.

Temukan kota di peta dunia yang menjual Besi dan buat kontrak pasokan dengannya.  

<b>Petunjuk:</b> Kontrak perdagangan hanya dapat dibuat dengan raja yang hubungannya dengan penguasa Anda di atas 0. Jika hubungannya lebih rendah, gunakan berburu bersama atau metode politik, seperti <b>Kunjungan Utusan</b> atau <b>Persembahan kepada Raja</b>, untuk meningkatkan hubungan."
hint_advisor_onboard_8,"[hint_advisor_caption]
Agar gereja mengakui kota Anda, kota tersebut harus memiliki lebih banyak penduduk daripada desa kecil.

Capai populasi <b>40 orang</b> agar Matriark mengakui kota Anda dan mengirim <hint=hint_bishop>Uskup</hint> untuk tinggal di dalamnya.

$ Sediakan orang-orang dengan <hint=hint_bld_hostel>perumahan</hint>, <hint=hint_resource_food>Tepung</hint>, dan <hint=hint_resource_beer>Bir</hint> untuk mendukung <hint=hint_migration>migrasi</hint>."
hint_advisor_onboard_9,"[hint_advisor_caption]
Sekarang kota Anda telah menjadi lebih kuat, saatnya memikirkan ekspansi.

Buat <hint=hint_tutorial_states>Negara</hint> Anda sendiri—baik aliansi kota atau kerajaan vassal. Untuk mewujudkannya, Anda akan membutuhkan pasukan yang tidak lebih lemah dari tetangga Anda.

$ Rekrut prajurit di menu <b>Pasukan</b> (bagian bawah layar) dan latih mereka di <hint=hint_bld_training_ground>Lapangan Latihan</hint>.
$ Beli atau produksi senjata dan zirah untuk mereka.
$ Di peta global, pilih kota salah satu tetangga Anda. Opsi untuk menganeksasinya dapat ditemukan di menu Politik.
$ Aneksasi salah satu tetangga sebagai vassal atau sebagai anggota aliansi kota Anda.

<b>Petunjuk:</b> Hanya ada beberapa provinsi di peta dunia yang menjual <hint=hint_resource_iron>Besi</hint>. "
hint_advisor_clerks,"[hint_advisor_caption]
<hint=hint_bld_chancellery>Kanselari</hint> sudah beroperasi, tetapi para petugasnya belum ditugaskan ke produksi apa pun.

$ Pilih bangunan dan tugaskan petugas dari Kanselari sebagai manajer.

<b>Petunjuk:</b> Zoom out secara maksimal untuk melihat semua tugas bangunan."
hint_advisor_no_paper,"[hint_advisor_caption]
<hint=hint_bld_chancellery>Kanselari</hint> sudah beroperasi, tetapi pasokan <hint=hint_resource_paper>Kertas</hint> telah habis.

Karena inspeksi setiap petugas memerlukan satu lembar kertas, pekerjaan Kanselari terhenti ketika Kertas habis.

<b>Petunjuk:</b> Anda dapat melihat berapa banyak Kertas yang dikonsumsi setiap hari di <hint=hint_statistic_menu>Menu Statistik</hint>."
hint_advisor_wolves,"[hint_advisor_caption]
Meskipun <hint=hint_fleshwolf>Fleshwolf</hint> cenderung tetap dekat dengan pohon-pohon, mereka terkadang menyerang pekerja, terutama penebang kayu dan ahli rempah.

$ Pasang <hint=hint_bld_patrol_sign_day>patroli siang</hint> di area kerja. Prajurit akan menyerang Fleshwolf segera setelah melihat mereka. Tapi ingat: Fleshwolf adalah lawan yang cukup kuat.
$ Anda dapat mengirim para penguasa untuk berburu, tapi Anda juga dapat mengumpulkan regu prajurit (menu Pasukan) dan menyerang Fleshwolf melalui klik kanan."
